   237    0.23707E+04    0.37955E+00   -0.80948E+01    0.68951E+05    0.38579E+04
   238    0.23789E+04    0.38279E+00   -0.82499E+01    0.68616E+05    0.38368E+04
   239    0.23871E+04    0.38604E+00   -0.84063E+01    0.68282E+05    0.38158E+04
   240    0.23952E+04    0.38934E+00   -0.85655E+01    0.67951E+05    0.37950E+04
   241    0.24034E+04    0.39286E+00   -0.87259E+01    0.67622E+05    0.37744E+04
   242    0.24116E+04    0.39641E+00   -0.88875E+01    0.67295E+05    0.37540E+04
   243    0.24198E+04    0.40015E+00   -0.90511E+01    0.66970E+05    0.37338E+04
   244    0.24280E+04    0.40400E+00   -0.92152E+01    0.66647E+05    0.37137E+04
   245    0.24361E+04    0.40800E+00   -0.93819E+01    0.66327E+05    0.36938E+04
   246    0.24443E+04    0.41217E+00   -0.95491E+01    0.66009E+05    0.36741E+04
   247    0.24526E+04    0.41640E+00   -0.97181E+01    0.65692E+05    0.36545E+04
   248    0.24607E+04    0.42107E+00   -0.98883E+01    0.65378E+05    0.36352E+04
   249    0.24690E+04    0.42564E+00   -0.10060E+02    0.65066E+05    0.36160E+04
   250    0.24772E+04    0.43055E+00   -0.10233E+02    0.64756E+05    0.35969E+04
   251    0.24855E+04    0.43550E+00   -0.10406E+02    0.64448E+05    0.35780E+04
   252    0.24936E+04    0.44069E+00   -0.10581E+02    0.64142E+05    0.35593E+04
   253    0.25019E+04    0.44590E+00   -0.10757E+02    0.63838E+05    0.35408E+04
   254    0.25102E+04    0.45141E+00   -0.10935E+02    0.63536E+05    0.35224E+04
   255    0.25184E+04    0.45692E+00   -0.11112E+02    0.63236E+05    0.35042E+04
   256    0.25267E+04    0.46278E+00   -0.11289E+02    0.62938E+05    0.34861E+04
   257    0.25350E+04    0.46855E+00   -0.11474E+02    0.62642E+05    0.34682E+04
   258    0.25433E+04    0.47458E+00   -0.11651E+02    0.62347E+05    0.34504E+04
   259    0.25516E+04    0.48071E+00   -0.11837E+02    0.62055E+05    0.34328E+04
   260    0.25600E+04    0.48694E+00   -0.12014E+02    0.61764E+05    0.34153E+04
   261    0.25684E+04    0.49319E+00   -0.12205E+02    0.61476E+05    0.33980E+04
   262    0.25767E+04    0.49966E+00   -0.12386E+02    0.61189E+05    0.33808E+04
   263    0.25852E+04    0.50612E+00   -0.12565E+02    0.60904E+05    0.33638E+04
   264    0.25937E+04    0.51265E+00   -0.12747E+02    0.60620E+05    0.33469E+04
   265    0.26020E+04    0.51914E+00   -0.12940E+02    0.60339E+05    0.33302E+04
   266    0.26105E+04    0.52583E+00   -0.13120E+02    0.60059E+05    0.33136E+04
   267    0.26188E+04    0.53232E+00   -0.13310E+02    0.59781E+05    0.32971E+04
   268    0.26272E+04    0.53898E+00   -0.13493E+02    0.59505E+05    0.32808E+04
   269    0.26355E+04    0.54550E+00   -0.13675E+02    0.59230E+05    0.32646E+04
   270    0.26440E+04    0.55194E+00   -0.13857E+02    0.58957E+05    0.32485E+04
   271    0.26524E+04    0.55824E+00   -0.14038E+02    0.58686E+05    0.32326E+04
   272    0.26610E+04    0.56466E+00   -0.14224E+02    0.58416E+05    0.32168E+04
   273    0.26695E+04    0.57060E+00   -0.14399E+02    0.58148E+05    0.32011E+04
